fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2022-08-01,27.0,1048.0,84.0,0,448.0,42.0,177.0,53.0,24.0
2022-08-02,22.0,931.0,59.0,0,805.0,62.0,29.0,60.0,19.0
2022-08-03,12.0,968.0,96.0,0,827.0,11.0,246.0,74.0,23.0
2022-08-04,33.0,1068.0,34.0,1,487.0,64.0,304.0,45.0,18.0
2022-08-05,30.0,1030.0,99.0,1,732.0,71.0,114.0,50.0,26.0
2022-08-06,25.0,1050.0,43.0,1,781.0,37.0,399.0,37.0,24.0
2022-08-07,34.0,1028.0,23.0,1,709.0,25.0,376.0,52.0,21.0
2022-08-08,28.0,1033.0,30.0,0,561.0,97.0,294.0,55.0,24.0
2022-08-09,28.0,992.0,97.0,0,471.0,55.0,339.0,47.0,22.0
2022-08-10,29.0,1036.0,42.0,1,518.0,65.0,156.0,48.0,19.0
2022-08-11,37.0,976.0,37.0,0,598.0,48.0,271.0,65.0,21.0
2022-08-12,23.0,919.0,30.0,1,240.0,4.0,377.0,41.0,21.0
2022-08-13,28.0,1066.0,98.0,0,221.0,46.0,189.0,80.0,18.0
2022-08-14,30.0,995.0,51.0,0,547.0,72.0,310.0,70.0,28.0
2022-08-15,23.0,1021.0,47.0,1,805.0,12.0,4.0,47.0,25.0
2022-08-16,30.0,933.0,89.0,1,809.0,89.0,27.0,44.0,27.0
2022-08-17,35.0,1091.0,29.0,1,141.0,74.0,286.0,46.0,31.0
2022-08-18,19.0,962.0,52.0,1,919.0,1.0,21.0,57.0,22.0
2022-08-19,23.0,1049.0,29.0,1,506.0,42.0,418.0,46.0,21.0
2022-08-20,33.0,1004.0,96.0,1,889.0,90.0,241.0,66.0,32.0
2022-08-21,19.0,1051.0,66.0,0,448.0,79.0,15.0,54.0,29.0
2022-08-22,18.0,943.0,99.0,1,463.0,82.0,289.0,44.0,24.0
2022-08-23,26.0,976.0,82.0,1,596.0,41.0,104.0,37.0,21.0
2022-08-24,26.0,954.0,88.0,1,399.0,71.0,130.0,46.0,23.0
2022-08-25,30.0,1057.0,37.0,0,722.0,24.0,154.0,35.0,19.0
2022-08-26,30.0,1021.0,42.0,0,123.0,96.0,6.0,57.0,28.0
2022-08-27,27.0,994.0,90.0,1,746.0,26.0,224.0,41.0,22.0
2022-08-28,17.0,992.0,38.0,1,997.0,72.0,172.0,47.0,22.0
2022-08-29,21.0,981.0,44.0,0,706.0,10.0,390.0,51.0,25.0
2022-08-30,21.0,1023.0,69.0,1,265.0,63.0,362.0,40.0,32.0
2022-08-31,31.0,979.0,46.0,1,566.0,67.0,48.0,56.0,20.0
2022-09-01,20.0,1015.0,39.0,1,392.0,36.0,95.0,41.0,16.0
2022-09-02,30.0,1138.0,46.0,0,675.0,52.0,454.0,47.0,24.0
2022-09-03,26.0,1068.0,90.0,1,641.0,4.0,240.0,50.0,26.0
2022-09-04,25.0,978.0,30.0,0,149.0,16.0,368.0,44.0,22.0
2022-09-05,19.0,938.0,25.0,1,568.0,15.0,396.0,69.0,17.0
2022-09-06,29.0,1033.0,69.0,0,552.0,42.0,257.0,30.0,26.0
2022-09-07,33.0,916.0,65.0,1,271.0,38.0,224.0,45.0,9.0
2022-09-08,15.0,1079.0,22.0,0,239.0,57.0,444.0,43.0,20.0
2022-09-09,22.0,917.0,75.0,1,915.0,57.0,360.0,49.0,26.0
2022-09-10,29.0,1033.0,70.0,1,752.0,53.0,459.0,41.0,23.0
2022-09-11,33.0,963.0,92.0,1,175.0,28.0,376.0,67.0,20.0
2022-09-12,31.0,967.0,63.0,0,838.0,66.0,12.0,65.0,26.0
2022-09-13,20.0,1048.0,22.0,1,563.0,33.0,169.0,56.0,14.0
2022-09-14,27.0,988.0,71.0,1,978.0,49.0,384.0,29.0,22.0
2022-09-15,27.0,943.0,48.0,0,571.0,66.0,366.0,59.0,35.0
2022-09-16,24.0,971.0,31.0,1,993.0,79.0,292.0,60.0,19.0
2022-09-17,30.0,1026.0,87.0,1,659.0,44.0,440.0,49.0,26.0
2022-09-18,32.0,986.0,28.0,0,465.0,8.0,87.0,53.0,17.0
2022-09-19,27.0,1023.0,23.0,0,488.0,13.0,137.0,29.0,28.0
2022-09-20,27.0,1057.0,46.0,0,301.0,60.0,124.0,74.0,9.0
2022-09-21,32.0,1049.0,51.0,0,831.0,70.0,37.0,70.0,30.0
2022-09-22,33.0,987.0,60.0,0,305.0,44.0,182.0,68.0,22.0
2022-09-23,16.0,971.0,32.0,1,851.0,10.0,438.0,51.0,27.0
2022-09-24,30.0,997.0,81.0,0,521.0,67.0,432.0,54.0,29.0
2022-09-25,27.0,960.0,35.0,0,396.0,98.0,27.0,45.0,22.0
2022-09-26,19.0,1085.0,43.0,1,645.0,11.0,264.0,48.0,23.0
2022-09-27,28.0,1031.0,52.0,0,163.0,58.0,233.0,52.0,25.0
2022-09-28,28.0,941.0,44.0,0,207.0,22.0,105.0,46.0,28.0
2022-09-29,16.0,1003.0,78.0,0,880.0,43.0,217.0,68.0,21.0
2022-09-30,29.0,1095.0,66.0,1,695.0,25.0,133.0,53.0,12.0
2022-10-01,38.0,959.0,69.0,0,605.0,60.0,105.0,55.0,12.0
2022-10-02,32.0,1001.0,92.0,1,963.0,92.0,411.0,61.0,19.0
2022-10-03,31.0,952.0,72.0,1,151.0,57.0,458.0,60.0,17.0
2022-10-04,35.0,1056.0,52.0,1,584.0,68.0,418.0,54.0,17.0
2022-10-05,29.0,1005.0,53.0,0,879.0,53.0,16.0,24.0,22.0
2022-10-06,31.0,981.0,74.0,1,285.0,32.0,255.0,68.0,8.0
2022-10-07,32.0,995.0,61.0,0,782.0,26.0,64.0,54.0,24.0
2022-10-08,36.0,1068.0,37.0,0,959.0,94.0,432.0,41.0,24.0
2022-10-09,27.0,1025.0,90.0,1,360.0,23.0,489.0,40.0,24.0
2022-10-10,36.0,1007.0,33.0,1,345.0,97.0,183.0,57.0,19.0
2022-10-11,42.0,933.0,31.0,1,757.0,15.0,372.0,50.0,14.0
2022-10-12,30.0,966.0,80.0,0,760.0,81.0,487.0,47.0,15.0
2022-10-13,30.0,959.0,63.0,1,807.0,91.0,176.0,49.0,16.0
2022-10-14,32.0,942.0,59.0,0,462.0,4.0,458.0,30.0,21.0
2022-10-15,35.0,916.0,74.0,1,985.0,40.0,106.0,47.0,12.0
2022-10-16,36.0,1051.0,91.0,0,821.0,70.0,416.0,36.0,28.0
2022-10-17,25.0,1005.0,32.0,1,586.0,94.0,453.0,53.0,21.0
2022-10-18,43.0,1066.0,43.0,1,363.0,59.0,17.0,47.0,11.0
2022-10-19,30.0,954.0,33.0,1,683.0,36.0,379.0,47.0,15.0
2022-10-20,34.0,978.0,53.0,0,439.0,51.0,352.0,59.0,19.0
2022-10-21,37.0,1060.0,59.0,0,816.0,50.0,332.0,32.0,23.0
2022-10-22,26.0,1068.0,64.0,1,730.0,72.0,222.0,70.0,18.0
2022-10-23,40.0,1028.0,69.0,1,590.0,51.0,371.0,46.0,20.0
2022-10-24,39.0,1026.0,92.0,0,955.0,52.0,399.0,39.0,33.0
2022-10-25,28.0,966.0,43.0,1,779.0,20.0,56.0,57.0,18.0
2022-10-26,34.0,1001.0,46.0,1,903.0,46.0,92.0,48.0,14.0
2022-10-27,29.0,942.0,37.0,0,470.0,63.0,495.0,46.0,25.0
2022-10-28,36.0,1001.0,62.0,0,346.0,5.0,432.0,39.0,29.0
2022-10-29,30.0,1004.0,31.0,1,177.0,80.0,98.0,66.0,15.0
2022-10-30,35.0,1071.0,31.0,1,758.0,1.0,37.0,68.0,15.0
2022-10-31,28.0,951.0,84.0,1,663.0,59.0,405.0,44.0,14.0
2022-11-01,30.0,1016.0,75.0,1,788.0,34.0,65.0,47.0,21.0
2022-11-02,37.0,974.0,44.0,0,377.0,13.0,237.0,59.0,10.0
2022-11-03,32.0,1050.0,80.0,1,676.0,87.0,161.0,35.0,18.0
2022-11-04,43.0,1059.0,29.0,0,989.0,41.0,348.0,53.0,30.0
2022-11-05,37.0,977.0,60.0,0,835.0,91.0,155.0,43.0,21.0
2022-11-06,29.0,977.0,92.0,1,708.0,4.0,174.0,53.0,18.0
2022-11-07,28.0,968.0,54.0,0,791.0,10.0,191.0,45.0,19.0
2022-11-08,26.0,912.0,69.0,0,475.0,13.0,19.0,55.0,9.0
2022-11-09,31.0,1021.0,54.0,1,415.0,43.0,101.0,52.0,18.0
2022-11-10,30.0,905.0,89.0,0,395.0,40.0,191.0,52.0,23.0
2022-11-11,25.0,968.0,32.0,0,246.0,67.0,37.0,58.0,16.0
2022-11-12,34.0,886.0,61.0,1,371.0,21.0,134.0,42.0,4.0
2022-11-13,32.0,1001.0,92.0,0,423.0,90.0,419.0,42.0,28.0
2022-11-14,32.0,946.0,57.0,0,118.0,13.0,40.0,54.0,15.0
2022-11-15,35.0,1021.0,26.0,0,379.0,23.0,238.0,57.0,12.0
2022-11-16,25.0,1100.0,59.0,0,265.0,42.0,472.0,46.0,25.0
2022-11-17,30.0,946.0,83.0,0,482.0,38.0,285.0,47.0,16.0
2022-11-18,37.0,991.0,71.0,1,358.0,81.0,216.0,55.0,20.0
2022-11-19,32.0,933.0,42.0,0,148.0,91.0,304.0,43.0,26.0
2022-11-20,35.0,1041.0,81.0,1,824.0,20.0,315.0,46.0,18.0
2022-11-21,45.0,1024.0,98.0,0,648.0,14.0,388.0,48.0,29.0
2022-11-22,40.0,1024.0,67.0,1,288.0,67.0,352.0,61.0,17.0
2022-11-23,30.0,942.0,22.0,1,222.0,3.0,65.0,55.0,14.0
2022-11-24,26.0,943.0,53.0,0,257.0,55.0,84.0,46.0,18.0
2022-11-25,33.0,993.0,92.0,0,587.0,84.0,114.0,61.0,22.0
2022-11-26,28.0,963.0,59.0,0,523.0,49.0,164.0,51.0,15.0
2022-11-27,28.0,1013.0,54.0,1,931.0,77.0,192.0,53.0,24.0
2022-11-28,36.0,966.0,26.0,0,620.0,71.0,39.0,56.0,14.0
2022-11-29,28.0,928.0,56.0,1,981.0,81.0,37.0,44.0,22.0
2022-11-30,34.0,972.0,48.0,1,162.0,64.0,179.0,50.0,16.0
2022-12-01,36.0,978.0,67.0,1,257.0,23.0,230.0,62.0,14.0
2022-12-02,32.0,1101.0,73.0,0,194.0,32.0,420.0,53.0,20.0
2022-12-03,29.0,988.0,96.0,0,683.0,33.0,271.0,50.0,13.0
2022-12-04,35.0,1065.0,77.0,0,620.0,0.0,10.0,32.0,14.0
2022-12-05,33.0,995.0,91.0,1,706.0,54.0,329.0,57.0,16.0
2022-12-06,33.0,963.0,99.0,1,265.0,38.0,464.0,71.0,16.0
2022-12-07,29.0,962.0,46.0,0,281.0,47.0,445.0,45.0,23.0
2022-12-08,36.0,996.0,61.0,0,200.0,61.0,37.0,62.0,16.0
2022-12-09,32.0,1029.0,35.0,1,566.0,76.0,318.0,49.0,20.0
2022-12-10,36.0,998.0,38.0,1,875.0,15.0,451.0,48.0,14.0
2022-12-11,31.0,964.0,24.0,0,864.0,74.0,392.0,54.0,28.0
2022-12-12,36.0,1006.0,48.0,0,530.0,20.0,366.0,46.0,23.0
2022-12-13,25.0,977.0,44.0,0,259.0,86.0,417.0,59.0,17.0
2022-12-14,36.0,904.0,76.0,0,544.0,83.0,425.0,50.0,20.0
2022-12-15,39.0,974.0,26.0,0,291.0,82.0,295.0,41.0,4.0
2022-12-16,29.0,967.0,73.0,1,401.0,48.0,458.0,39.0,18.0
2022-12-17,33.0,1050.0,96.0,1,729.0,15.0,200.0,44.0,18.0
2022-12-18,37.0,1078.0,46.0,1,812.0,73.0,19.0,56.0,18.0
2022-12-19,44.0,913.0,78.0,1,571.0,56.0,128.0,43.0,15.0
2022-12-20,40.0,959.0,28.0,0,498.0,51.0,170.0,56.0,7.0
2022-12-21,26.0,963.0,36.0,1,900.0,24.0,357.0,54.0,17.0
2022-12-22,26.0,1009.0,86.0,1,322.0,58.0,373.0,47.0,23.0
2022-12-23,28.0,1096.0,42.0,1,135.0,69.0,154.0,50.0,14.0
2022-12-24,33.0,998.0,48.0,0,841.0,15.0,485.0,42.0,20.0
2022-12-25,28.0,996.0,91.0,0,369.0,68.0,20.0,40.0,12.0
2022-12-26,24.0,919.0,32.0,1,877.0,52.0,225.0,46.0,16.0
2022-12-27,29.0,1000.0,88.0,0,680.0,4.0,472.0,37.0,22.0
2022-12-28,35.0,1056.0,74.0,0,669.0,42.0,339.0,44.0,24.0
2022-12-29,24.0,953.0,54.0,1,696.0,73.0,380.0,40.0,21.0
2022-12-30,38.0,946.0,20.0,0,320.0,16.0,371.0,48.0,18.0
2022-12-31,36.0,1022.0,35.0,1,757.0,38.0,75.0,39.0,5.0
2023-01-01,42.0,1058.0,47.0,0,126.0,10.0,258.0,52.0,14.0
2023-01-02,40.0,1051.0,85.0,1,334.0,30.0,294.0,54.0,17.0
2023-01-03,29.0,976.0,47.0,0,999.0,17.0,144.0,48.0,20.0
2023-01-04,37.0,970.0,44.0,0,113.0,39.0,336.0,57.0,15.0
2023-01-05,35.0,880.0,47.0,1,254.0,69.0,478.0,34.0,16.0
2023-01-06,31.0,985.0,74.0,1,826.0,21.0,114.0,46.0,18.0
2023-01-07,38.0,958.0,42.0,0,824.0,82.0,32.0,55.0,17.0
2023-01-08,41.0,1049.0,79.0,0,863.0,66.0,199.0,51.0,22.0
2023-01-09,27.0,947.0,60.0,1,514.0,23.0,370.0,52.0,7.0
2023-01-10,25.0,1068.0,33.0,0,210.0,74.0,486.0,45.0,29.0
2023-01-11,27.0,1041.0,86.0,1,810.0,4.0,432.0,46.0,27.0
2023-01-12,31.0,1023.0,77.0,0,597.0,30.0,55.0,52.0,20.0
2023-01-13,34.0,1029.0,46.0,0,735.0,96.0,440.0,55.0,25.0
2023-01-14,21.0,931.0,33.0,1,664.0,41.0,415.0,41.0,16.0
2023-01-15,41.0,1023.0,22.0,0,492.0,96.0,129.0,66.0,21.0
2023-01-16,41.0,1090.0,50.0,1,390.0,37.0,414.0,51.0,19.0
2023-01-17,36.0,911.0,58.0,1,439.0,40.0,52.0,46.0,3.0
2023-01-18,37.0,1034.0,55.0,0,768.0,79.0,493.0,66.0,29.0
2023-01-19,32.0,992.0,51.0,1,470.0,37.0,337.0,48.0,11.0
2023-01-20,24.0,1079.0,38.0,0,957.0,43.0,254.0,46.0,24.0
2023-01-21,34.0,1082.0,65.0,0,794.0,79.0,108.0,37.0,31.0
2023-01-22,31.0,1020.0,50.0,1,970.0,3.0,401.0,49.0,17.0
2023-01-23,29.0,977.0,38.0,0,881.0,92.0,236.0,50.0,19.0
2023-01-24,25.0,954.0,65.0,0,533.0,40.0,241.0,53.0,15.0
2023-01-25,26.0,1016.0,73.0,0,858.0,20.0,165.0,60.0,23.0
2023-01-26,37.0,1020.0,50.0,0,892.0,86.0,206.0,61.0,26.0
2023-01-27,32.0,1034.0,39.0,1,497.0,38.0,258.0,58.0,10.0
2023-01-28,29.0,1049.0,25.0,0,619.0,2.0,127.0,68.0,18.0
2023-01-29,31.0,961.0,30.0,1,704.0,43.0,193.0,52.0,11.0
2023-01-30,40.0,998.0,94.0,0,220.0,58.0,177.0,40.0,25.0
2023-01-31,37.0,1115.0,28.0,1,434.0,42.0,77.0,55.0,11.0
2023-02-01,40.0,1077.0,51.0,1,781.0,82.0,288.0,44.0,18.0
2023-02-02,21.0,1007.0,77.0,1,702.0,16.0,290.0,45.0,25.0
2023-02-03,22.0,998.0,65.0,0,905.0,38.0,34.0,34.0,14.0
2023-02-04,41.0,954.0,22.0,0,927.0,57.0,96.0,47.0,20.0
2023-02-05,25.0,1141.0,97.0,0,571.0,82.0,340.0,43.0,19.0
2023-02-06,30.0,942.0,95.0,0,207.0,93.0,345.0,53.0,17.0
2023-02-07,25.0,1051.0,37.0,0,915.0,88.0,178.0,52.0,25.0
2023-02-08,34.0,983.0,38.0,0,585.0,19.0,12.0,51.0,20.0
2023-02-09,35.0,967.0,46.0,0,952.0,5.0,169.0,39.0,22.0
2023-02-10,23.0,996.0,46.0,0,174.0,15.0,119.0,39.0,15.0
2023-02-11,42.0,1051.0,87.0,1,150.0,78.0,358.0,59.0,25.0
2023-02-12,27.0,1039.0,37.0,1,394.0,71.0,334.0,45.0,11.0
2023-02-13,38.0,906.0,21.0,0,507.0,38.0,291.0,47.0,13.0
2023-02-14,22.0,1096.0,61.0,0,805.0,94.0,305.0,51.0,21.0
2023-02-15,38.0,973.0,23.0,0,528.0,82.0,182.0,48.0,18.0
2023-02-16,39.0,1076.0,75.0,1,378.0,36.0,91.0,37.0,10.0
2023-02-17,34.0,966.0,77.0,1,952.0,36.0,367.0,49.0,23.0
2023-02-18,36.0,960.0,96.0,0,779.0,43.0,330.0,55.0,19.0
2023-02-19,40.0,870.0,85.0,0,747.0,31.0,21.0,61.0,20.0
2023-02-20,29.0,990.0,72.0,1,315.0,18.0,216.0,73.0,3.0
2023-02-21,30.0,1083.0,94.0,0,371.0,4.0,233.0,64.0,20.0
2023-02-22,33.0,1066.0,60.0,0,980.0,92.0,237.0,44.0,24.0
2023-02-23,34.0,1009.0,57.0,1,505.0,14.0,43.0,56.0,10.0
2023-02-24,34.0,1044.0,42.0,1,949.0,73.0,64.0,65.0,19.0
2023-02-25,24.0,984.0,42.0,1,791.0,22.0,265.0,48.0,18.0
2023-02-26,35.0,1016.0,58.0,0,290.0,44.0,133.0,52.0,11.0
2023-02-27,26.0,983.0,82.0,0,544.0,19.0,133.0,54.0,16.0
2023-02-28,31.0,976.0,83.0,0,500.0,45.0,115.0,48.0,15.0
2023-03-01,32.0,929.0,66.0,1,829.0,60.0,58.0,53.0,19.0
2023-03-02,43.0,990.0,35.0,0,262.0,2.0,389.0,63.0,23.0
2023-03-03,29.0,970.0,73.0,1,664.0,60.0,48.0,52.0,6.0
2023-03-04,24.0,1006.0,44.0,0,920.0,2.0,490.0,62.0,31.0
2023-03-05,34.0,939.0,96.0,1,255.0,40.0,222.0,41.0,12.0
2023-03-06,35.0,894.0,67.0,1,276.0,36.0,10.0,58.0,18.0
2023-03-07,34.0,1005.0,26.0,0,160.0,98.0,185.0,44.0,24.0
2023-03-08,29.0,944.0,30.0,0,149.0,60.0,79.0,46.0,16.0
2023-03-09,31.0,992.0,81.0,0,736.0,82.0,439.0,48.0,22.0
2023-03-10,36.0,990.0,91.0,0,692.0,21.0,413.0,54.0,23.0
2023-03-11,29.0,1058.0,50.0,1,974.0,34.0,314.0,52.0,14.0
2023-03-12,37.0,1090.0,24.0,0,437.0,32.0,266.0,60.0,15.0
2023-03-13,30.0,1031.0,60.0,0,113.0,65.0,20.0,44.0,24.0
2023-03-14,39.0,1107.0,71.0,1,422.0,5.0,498.0,71.0,14.0
2023-03-15,39.0,1150.0,82.0,0,257.0,95.0,84.0,53.0,20.0
2023-03-16,35.0,950.0,74.0,0,804.0,46.0,462.0,54.0,24.0
2023-03-17,33.0,980.0,100.0,1,247.0,52.0,440.0,50.0,17.0
2023-03-18,37.0,1041.0,38.0,1,927.0,54.0,159.0,68.0,16.0
2023-03-19,36.0,1043.0,81.0,1,503.0,19.0,313.0,50.0,16.0
2023-03-20,28.0,925.0,88.0,0,415.0,93.0,446.0,67.0,30.0
2023-03-21,34.0,1013.0,33.0,0,289.0,41.0,325.0,63.0,21.0
2023-03-22,33.0,969.0,94.0,0,434.0,0.0,56.0,33.0,14.0
2023-03-23,21.0,1024.0,50.0,1,246.0,66.0,341.0,61.0,9.0
2023-03-24,23.0,1061.0,92.0,1,703.0,93.0,288.0,43.0,16.0
2023-03-25,30.0,1017.0,85.0,1,422.0,99.0,432.0,67.0,19.0
2023-03-26,38.0,1033.0,24.0,0,871.0,57.0,301.0,44.0,17.0
2023-03-27,29.0,1056.0,33.0,1,943.0,67.0,485.0,48.0,16.0
2023-03-28,29.0,1001.0,55.0,1,608.0,85.0,223.0,65.0,19.0
2023-03-29,28.0,1005.0,24.0,1,868.0,12.0,174.0,66.0,16.0
2023-03-30,40.0,997.0,58.0,1,620.0,41.0,65.0,58.0,11.0
2023-03-31,21.0,948.0,26.0,1,974.0,50.0,467.0,50.0,18.0
2023-04-01,23.0,994.0,63.0,0,166.0,86.0,309.0,43.0,23.0
2023-04-02,31.0,979.0,28.0,0,903.0,45.0,134.0,50.0,25.0
2023-04-03,23.0,951.0,78.0,0,715.0,39.0,357.0,40.0,28.0
2023-04-04,19.0,1006.0,61.0,0,800.0,47.0,470.0,63.0,34.0
2023-04-05,18.0,1042.0,43.0,1,140.0,42.0,232.0,58.0,27.0
2023-04-06,20.0,1016.0,28.0,1,483.0,70.0,330.0,55.0,26.0
2023-04-07,22.0,1017.0,99.0,0,343.0,88.0,331.0,55.0,25.0
2023-04-08,22.0,1094.0,55.0,1,833.0,21.0,206.0,69.0,29.0
2023-04-09,21.0,1058.0,90.0,0,356.0,71.0,5.0,64.0,31.0
2023-04-10,18.0,1060.0,37.0,0,598.0,22.0,345.0,65.0,31.0
2023-04-11,25.0,1028.0,95.0,1,910.0,42.0,202.0,40.0,37.0
2023-04-12,29.0,1098.0,97.0,0,708.0,89.0,336.0,68.0,34.0
2023-04-13,21.0,1043.0,78.0,1,259.0,34.0,459.0,52.0,32.0
2023-04-14,25.0,985.0,44.0,0,180.0,33.0,324.0,49.0,20.0
2023-04-15,16.0,986.0,21.0,0,300.0,42.0,18.0,58.0,22.0
2023-04-16,31.0,959.0,90.0,0,377.0,60.0,297.0,44.0,30.0
2023-04-17,12.0,913.0,87.0,1,137.0,93.0,90.0,56.0,29.0
2023-04-18,21.0,984.0,93.0,1,670.0,50.0,157.0,43.0,23.0
2023-04-19,23.0,1051.0,33.0,1,803.0,92.0,134.0,60.0,25.0
2023-04-20,30.0,1018.0,54.0,0,270.0,66.0,474.0,53.0,26.0
2023-04-21,21.0,1013.0,74.0,1,741.0,31.0,26.0,50.0,29.0
2023-04-22,34.0,1014.0,100.0,0,567.0,59.0,305.0,61.0,29.0
2023-04-23,26.0,954.0,82.0,1,358.0,44.0,291.0,52.0,20.0
2023-04-24,22.0,1080.0,82.0,1,867.0,12.0,250.0,44.0,33.0
2023-04-25,26.0,1056.0,62.0,0,310.0,17.0,443.0,61.0,26.0
2023-04-26,24.0,953.0,27.0,0,162.0,99.0,28.0,46.0,20.0
2023-04-27,24.0,972.0,30.0,0,451.0,63.0,260.0,62.0,31.0
2023-04-28,27.0,913.0,87.0,0,119.0,98.0,457.0,44.0,25.0
2023-04-29,22.0,1075.0,89.0,0,348.0,56.0,146.0,56.0,28.0
2023-04-30,21.0,956.0,25.0,1,856.0,22.0,7.0,38.0,23.0
2023-05-01,25.0,1022.0,28.0,1,485.0,79.0,498.0,28.0,27.0
2023-05-02,37.0,963.0,92.0,1,942.0,34.0,10.0,38.0,20.0
2023-05-03,27.0,1014.0,41.0,1,990.0,63.0,202.0,35.0,20.0
2023-05-04,27.0,986.0,67.0,1,548.0,24.0,72.0,46.0,17.0
2023-05-05,27.0,954.0,91.0,1,839.0,18.0,181.0,47.0,24.0
2023-05-06,35.0,1029.0,93.0,0,987.0,54.0,222.0,53.0,26.0
2023-05-07,28.0,1022.0,59.0,0,320.0,32.0,358.0,69.0,26.0
2023-05-08,24.0,868.0,23.0,1,518.0,13.0,64.0,53.0,21.0
2023-05-09,21.0,983.0,97.0,0,454.0,91.0,171.0,54.0,36.0
2023-05-10,33.0,997.0,99.0,1,399.0,24.0,453.0,60.0,23.0
2023-05-11,25.0,1005.0,40.0,1,578.0,77.0,157.0,44.0,25.0
2023-05-12,28.0,1036.0,38.0,1,344.0,90.0,446.0,57.0,20.0
2023-05-13,21.0,960.0,86.0,0,184.0,25.0,270.0,42.0,17.0
2023-05-14,23.0,979.0,48.0,0,948.0,96.0,114.0,68.0,21.0
2023-05-15,33.0,1123.0,34.0,1,474.0,51.0,170.0,69.0,23.0
2023-05-16,27.0,1017.0,60.0,1,590.0,27.0,1.0,60.0,21.0
2023-05-17,29.0,1068.0,44.0,0,460.0,35.0,65.0,32.0,25.0
2023-05-18,17.0,902.0,28.0,1,628.0,19.0,222.0,61.0,24.0
2023-05-19,30.0,985.0,96.0,0,359.0,15.0,33.0,36.0,22.0
2023-05-20,22.0,1048.0,26.0,0,363.0,72.0,414.0,60.0,26.0
2023-05-21,23.0,977.0,92.0,1,381.0,1.0,333.0,60.0,23.0
2023-05-22,23.0,1020.0,24.0,1,453.0,22.0,302.0,46.0,18.0
2023-05-23,27.0,942.0,69.0,1,496.0,68.0,470.0,55.0,31.0
2023-05-24,22.0,978.0,38.0,0,704.0,100.0,361.0,48.0,34.0
2023-05-25,18.0,938.0,23.0,1,583.0,46.0,397.0,48.0,28.0
2023-05-26,30.0,1020.0,71.0,0,882.0,43.0,191.0,49.0,28.0
2023-05-27,23.0,985.0,90.0,1,357.0,23.0,30.0,47.0,20.0
2023-05-28,17.0,992.0,86.0,1,786.0,99.0,264.0,41.0,25.0
2023-05-29,39.0,967.0,97.0,0,489.0,85.0,176.0,39.0,28.0
2023-05-30,23.0,972.0,43.0,0,471.0,32.0,445.0,62.0,33.0
2023-05-31,15.0,1014.0,55.0,1,722.0,63.0,108.0,44.0,25.0
2023-06-01,22.0,953.0,50.0,0,931.0,93.0,475.0,45.0,32.0
2023-06-02,26.0,1093.0,83.0,1,904.0,50.0,294.0,51.0,17.0
2023-06-03,26.0,1105.0,60.0,1,417.0,57.0,459.0,52.0,35.0
2023-06-04,23.0,986.0,47.0,1,933.0,87.0,485.0,59.0,27.0
2023-06-05,31.0,1000.0,55.0,1,267.0,30.0,432.0,59.0,22.0
2023-06-06,31.0,943.0,71.0,1,415.0,64.0,236.0,46.0,28.0
2023-06-07,17.0,1028.0,91.0,1,501.0,10.0,102.0,54.0,25.0
2023-06-08,27.0,1019.0,43.0,1,854.0,12.0,268.0,35.0,24.0
2023-06-09,24.0,991.0,87.0,0,339.0,3.0,241.0,39.0,24.0
2023-06-10,26.0,919.0,53.0,1,374.0,56.0,307.0,55.0,13.0
2023-06-11,28.0,975.0,47.0,1,589.0,20.0,412.0,54.0,21.0
2023-06-12,20.0,979.0,89.0,1,650.0,34.0,204.0,42.0,21.0
2023-06-13,22.0,1049.0,39.0,0,674.0,45.0,395.0,56.0,21.0
2023-06-14,29.0,957.0,22.0,1,339.0,48.0,265.0,72.0,23.0
2023-06-15,25.0,1020.0,77.0,0,131.0,4.0,331.0,50.0,27.0
2023-06-16,21.0,1007.0,47.0,0,956.0,61.0,9.0,49.0,29.0
2023-06-17,37.0,965.0,79.0,1,849.0,90.0,121.0,39.0,34.0
2023-06-18,22.0,1003.0,64.0,1,698.0,18.0,123.0,58.0,17.0
2023-06-19,19.0,1001.0,40.0,0,575.0,47.0,297.0,70.0,21.0
2023-06-20,26.0,1037.0,21.0,1,343.0,93.0,98.0,39.0,29.0
2023-06-21,16.0,905.0,86.0,1,178.0,66.0,313.0,44.0,19.0
2023-06-22,17.0,1030.0,73.0,1,606.0,78.0,114.0,54.0,22.0
2023-06-23,31.0,940.0,87.0,0,556.0,54.0,251.0,68.0,24.0
2023-06-24,25.0,1007.0,56.0,0,664.0,90.0,30.0,39.0,30.0
2023-06-25,22.0,1089.0,97.0,1,233.0,31.0,341.0,44.0,24.0
2023-06-26,33.0,1002.0,91.0,1,319.0,90.0,187.0,43.0,24.0
2023-06-27,27.0,1059.0,49.0,0,625.0,22.0,49.0,54.0,28.0
2023-06-28,32.0,1037.0,65.0,0,856.0,7.0,320.0,43.0,23.0
2023-06-29,23.0,1012.0,86.0,0,183.0,77.0,417.0,64.0,37.0
2023-06-30,21.0,968.0,26.0,0,433.0,66.0,127.0,54.0,29.0
2023-07-01,23.0,1075.0,21.0,1,198.0,57.0,48.0,42.0,19.0
