ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
2383,2024-05-03,21,Unión Libre,Foráneo,82,92,1,2,17,Alto,16807,Sí,No,Fuerte,Alta,Buenas,No,Buena,Introvertido,Media,6,Mala,Sí,0,Pública,28,No,No
5357,2024-04-09,18,Unión Libre,Foráneo,61,82,10,3,11,Medio,16453,Sí,Sí,Fuerte,Media,Buenas,No,Mala,Introvertido,Media,5,Mala,Sí,0,Pública,-23,Sí,Sí
2437,2024-02-26,22,Casado/a,Local,71,95,6,3,12,Alto,7000,Sí,Sí,Moderado,Alta,Conflictivas,No,Mala,Extrovertido,Media,5,Mala,Sí,0,Pública,42,Sí,Sí
5517,2024-06-25,20,Soltero/a,Foráneo,84,76,3,2,16,Bajo,10117,Sí,Sí,Fuerte,Alta,Conflictivas,No,Regular,Extrovertido,Media,6,Buena,No,1,Privada,31,Sí,No
1054,2024-04-26,22,Casado/a,Local,35,59,8,3,5,Bajo,14340,Sí,No,Débil,Baja,Conflictivas,No,Mala,Extrovertido,Alta,4,Mala,No,1,Privada,45,Sí,No
2361,2024-03-15,17,Unión Libre,Local,92,94,8,1,10,Medio,18536,No,No,Fuerte,Baja,Regulares,Sí,Regular,Extrovertido,Alta,7,Buena,No,3,Privada,43,No,No
1365,2024-02-19,21,Soltero/a,Local,82,41,4,3,10,Bajo,8536,No,Sí,Moderado,Media,Conflictivas,Sí,Buena,Extrovertido,Alta,7,Buena,Sí,4,Pública,17,No,Sí
2255,2024-06-25,20,Casado/a,Foráneo,84,71,1,2,5,Alto,12029,No,No,Fuerte,Media,Buenas,Sí,Buena,Extrovertido,Baja,7,Buena,Sí,0,Pública,13,Sí,Sí
1382,2024-02-22,21,Soltero/a,Foráneo,72,75,12,3,12,Medio,4020,No,Sí,Moderado,Baja,Conflictivas,No,Regular,Introvertido,Baja,3,Buena,No,3,Pública,0,Sí,Sí
3726,2024-05-24,22,Soltero/a,Local,65,78,10,5,4,Alto,7616,No,No,Moderado,Baja,Conflictivas,No,Buena,Extrovertido,Baja,4,Mala,No,4,Pública,21,No,Sí
1148,2024-05-21,19,Unión Libre,Foráneo,67,76,8,3,11,Medio,13948,Sí,Sí,Débil,Baja,Buenas,Sí,Mala,Introvertido,Baja,7,Buena,No,0,Pública,27,Sí,Sí
1078,2024-04-09,24,Casado/a,Foráneo,76,75,4,3,13,Bajo,14929,No,No,Fuerte,Baja,Regulares,Sí,Mala,Extrovertido,Alta,8,Buena,Sí,3,Pública,22,Sí,Sí
2143,2024-02-09,22,Casado/a,Foráneo,69,91,8,2,4,Alto,10366,No,Sí,Fuerte,Alta,Regulares,Sí,Mala,Extrovertido,Media,6,Regular,No,2,Privada,44,Sí,Sí
375,2024-02-12,24,Casado/a,Foráneo,75,95,6,3,7,Alto,10420,Sí,Sí,Fuerte,Baja,Regulares,Sí,Buena,Extrovertido,Baja,4,Mala,Sí,2,Pública,21,No,No
3400,2024-01-08,23,Casado/a,Foráneo,68,74,5,3,16,Medio,9685,Sí,No,Fuerte,Media,Regulares,Sí,Regular,Extrovertido,Media,7,Buena,No,1,Privada,16,No,No
2841,2024-06-14,20,Soltero/a,Foráneo,92,94,2,3,7,Medio,14190,No,No,Fuerte,Alta,Conflictivas,Sí,Buena,Extrovertido,Alta,6,Mala,No,2,Privada,15,Sí,Sí
2964,2024-02-11,20,Casado/a,Foráneo,95,63,7,2,11,Bajo,6178,No,No,Moderado,Baja,Conflictivas,No,Regular,Introvertido,Baja,7,Mala,Sí,2,Pública,46,No,Sí
3730,2024-01-17,18,Soltero/a,Foráneo,84,75,7,0,11,Medio,8133,Sí,Sí,Fuerte,Baja,Regulares,No,Mala,Introvertido,Alta,7,Regular,Sí,3,Privada,31,No,Sí
5578,2024-02-23,23,Unión Libre,Local,68,81,4,4,17,Bajo,10223,Sí,Sí,Moderado,Media,Buenas,No,Mala,Extrovertido,Alta,8,Mala,Sí,1,Pública,32,No,No
3625,2024-04-30,21,Casado/a,Foráneo,66,63,1,5,-2,Medio,16017,No,No,Fuerte,Media,Buenas,Sí,Buena,Extrovertido,Baja,5,Regular,Sí,2,Privada,34,No,Sí
2734,2024-06-05,18,Unión Libre,Local,74,103,6,3,12,Medio,11408,No,No,Fuerte,Media,Regulares,Sí,Mala,Introvertido,Baja,7,Mala,Sí,2,Pública,25,Sí,Sí
1809,2024-01-26,25,Unión Libre,Foráneo,92,48,8,5,13,Alto,14667,No,No,Fuerte,Media,Regulares,No,Regular,Introvertido,Alta,5,Buena,No,1,Privada,33,No,No
3223,2024-06-07,21,Casado/a,Local,59,68,3,1,17,Medio,16016,No,Sí,Débil,Media,Regulares,No,Buena,Introvertido,Baja,5,Mala,Sí,1,Pública,37,Sí,No
557,2024-02-22,23,Unión Libre,Foráneo,91,83,3,3,4,Alto,9192,No,No,Moderado,Alta,Buenas,No,Buena,Introvertido,Alta,7,Mala,No,0,Privada,28,Sí,No
1271,2024-02-02,23,Unión Libre,Local,78,79,5,0,8,Alto,8586,Sí,No,Moderado,Alta,Buenas,No,Regular,Introvertido,Media,0,Mala,Sí,1,Pública,28,No,No
2175,2024-05-12,19,Casado/a,Foráneo,84,56,8,0,8,Alto,7493,Sí,Sí,Fuerte,Media,Regulares,No,Buena,Extrovertido,Baja,7,Regular,No,4,Privada,27,No,No
1781,2024-03-04,19,Soltero/a,Local,86,39,11,2,12,Alto,12790,No,Sí,Moderado,Baja,Regulares,No,Mala,Extrovertido,Media,7,Buena,Sí,2,Privada,33,No,Sí
2940,2024-01-17,19,Unión Libre,Foráneo,73,72,10,6,14,Medio,10813,Sí,No,Moderado,Alta,Regulares,No,Mala,Extrovertido,Baja,5,Mala,No,4,Pública,36,Sí,No
4367,2024-05-26,21,Soltero/a,Foráneo,95,102,6,1,15,Bajo,6393,No,Sí,Moderado,Alta,Conflictivas,No,Buena,Introvertido,Baja,8,Regular,Sí,0,Pública,36,Sí,No
2505,2024-06-07,20,Casado/a,Local,87,81,2,6,9,Medio,10980,No,Sí,Débil,Baja,Buenas,Sí,Buena,Introvertido,Baja,7,Mala,Sí,3,Privada,22,Sí,Sí
1110,2024-02-29,19,Casado/a,Foráneo,77,77,5,4,11,Alto,12348,Sí,Sí,Débil,Baja,Buenas,No,Buena,Extrovertido,Baja,8,Buena,No,5,Pública,28,Sí,Sí
900,2024-03-06,21,Casado/a,Foráneo,59,86,1,3,17,Medio,1737,No,Sí,Fuerte,Alta,Conflictivas,No,Buena,Extrovertido,Media,9,Buena,No,0,Privada,39,Sí,No
2379,2024-01-07,21,Casado/a,Local,83,80,9,-1,-7,Bajo,13805,No,Sí,Moderado,Alta,Buenas,No,Regular,Extrovertido,Baja,8,Mala,Sí,3,Pública,18,Sí,Sí
2749,2024-01-16,20,Casado/a,Foráneo,50,54,6,5,22,Medio,11100,No,No,Moderado,Media,Buenas,Sí,Mala,Extrovertido,Alta,10,Buena,Sí,0,Pública,1,No,Sí
2716,2024-01-09,16,Casado/a,Foráneo,101,86,6,4,13,Medio,13152,Sí,Sí,Fuerte,Media,Buenas,Sí,Regular,Extrovertido,Baja,10,Buena,No,2,Pública,24,Sí,Sí
2549,2024-04-10,20,Unión Libre,Foráneo,61,62,9,3,6,Bajo,9632,Sí,No,Moderado,Media,Conflictivas,No,Mala,Extrovertido,Alta,4,Mala,No,1,Privada,34,Sí,No
1784,2024-05-10,25,Casado/a,Local,89,85,6,0,19,Bajo,20408,No,Sí,Débil,Alta,Regulares,Sí,Regular,Extrovertido,Baja,6,Mala,Sí,3,Privada,-9,Sí,No
1765,2024-06-15,26,Soltero/a,Foráneo,97,45,4,5,15,Bajo,20309,Sí,No,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Alta,6,Mala,No,0,Privada,15,Sí,Sí
470,2024-04-30,21,Casado/a,Local,58,73,4,2,16,Alto,12106,No,Sí,Moderado,Alta,Regulares,Sí,Buena,Introvertido,Alta,5,Mala,Sí,0,Privada,35,No,No
2407,2024-02-18,22,Unión Libre,Local,93,72,2,2,4,Alto,11696,No,Sí,Fuerte,Baja,Conflictivas,No,Buena,Extrovertido,Alta,4,Regular,No,3,Pública,22,Sí,No
2548,2024-06-19,21,Casado/a,Foráneo,89,77,5,4,9,Bajo,2156,Sí,Sí,Débil,Media,Conflictivas,Sí,Buena,Introvertido,Baja,5,Buena,Sí,4,Pública,20,Sí,Sí
1877,2024-06-07,18,Casado/a,Local,50,91,4,3,6,Alto,5359,No,No,Fuerte,Media,Regulares,Sí,Buena,Extrovertido,Alta,11,Mala,No,0,Pública,26,No,Sí
5257,2024-04-15,22,Soltero/a,Foráneo,61,86,11,3,15,Alto,5008,Sí,Sí,Fuerte,Alta,Buenas,No,Buena,Extrovertido,Media,6,Regular,Sí,0,Pública,26,Sí,No
4994,2024-03-30,17,Soltero/a,Foráneo,110,82,2,4,8,Bajo,13239,Sí,Sí,Débil,Baja,Regulares,Sí,Regular,Introvertido,Alta,3,Buena,Sí,1,Pública,33,No,Sí
2490,2024-03-10,19,Casado/a,Local,56,92,6,0,6,Medio,16031,Sí,Sí,Débil,Baja,Buenas,No,Buena,Extrovertido,Media,6,Regular,No,1,Pública,20,Sí,Sí
1191,2024-05-22,17,Unión Libre,Local,87,63,8,0,10,Bajo,10930,Sí,No,Débil,Baja,Conflictivas,No,Regular,Extrovertido,Baja,4,Buena,Sí,0,Pública,30,Sí,No
2533,2024-03-23,19,Casado/a,Local,80,86,12,3,6,Bajo,12654,No,No,Moderado,Baja,Conflictivas,No,Mala,Extrovertido,Alta,9,Buena,Sí,1,Privada,31,Sí,Sí
3452,2024-05-06,22,Unión Libre,Foráneo,79,70,5,3,12,Medio,16708,No,No,Fuerte,Media,Regulares,Sí,Buena,Introvertido,Baja,9,Buena,No,2,Privada,36,Sí,Sí
2589,2024-02-04,23,Soltero/a,Local,67,54,5,1,10,Bajo,10967,Sí,No,Moderado,Alta,Conflictivas,No,Mala,Extrovertido,Baja,8,Mala,Sí,5,Pública,40,No,No
1032,2024-04-05,20,Soltero/a,Local,67,63,8,2,10,Alto,16789,Sí,No,Fuerte,Alta,Buenas,No,Mala,Introvertido,Baja,5,Buena,No,2,Privada,9,Sí,Sí
2342,2024-04-14,19,Soltero/a,Local,47,85,0,0,4,Bajo,14809,No,Sí,Débil,Media,Regulares,Sí,Regular,Extrovertido,Baja,5,Mala,No,3,Pública,34,No,No
4251,2024-05-28,21,Unión Libre,Local,93,63,6,1,21,Bajo,17270,Sí,No,Moderado,Baja,Conflictivas,Sí,Regular,Extrovertido,Alta,6,Mala,Sí,0,Privada,40,No,Sí
3075,2024-04-19,21,Unión Libre,Local,55,107,10,4,15,Bajo,12446,No,Sí,Fuerte,Media,Buenas,No,Mala,Introvertido,Media,10,Regular,No,2,Pública,26,No,Sí
2017,2024-05-10,23,Soltero/a,Local,52,58,0,2,7,Alto,743,No,Sí,Moderado,Baja,Regulares,Sí,Buena,Extrovertido,Media,3,Mala,Sí,4,Privada,23,Sí,Sí
1244,2024-03-11,20,Unión Libre,Local,81,50,5,1,12,Alto,9589,No,No,Fuerte,Baja,Conflictivas,No,Buena,Introvertido,Media,7,Mala,Sí,2,Privada,34,Sí,Sí
4994,2024-01-12,22,Soltero/a,Local,96,78,6,1,18,Alto,19584,Sí,No,Débil,Media,Conflictivas,No,Mala,Extrovertido,Alta,5,Regular,Sí,1,Privada,28,No,No
1419,2024-05-16,20,Casado/a,Local,90,90,2,0,12,Alto,15754,Sí,Sí,Fuerte,Baja,Regulares,Sí,Regular,Extrovertido,Media,6,Mala,Sí,0,Privada,31,Sí,No
2756,2024-04-02,22,Unión Libre,Foráneo,65,70,1,-1,19,Bajo,6830,No,No,Débil,Media,Conflictivas,Sí,Mala,Extrovertido,Media,9,Regular,No,4,Privada,42,Sí,No
1550,2024-05-14,21,Casado/a,Foráneo,79,60,6,0,3,Bajo,11894,No,Sí,Fuerte,Alta,Buenas,Sí,Mala,Extrovertido,Media,7,Buena,No,0,Pública,37,No,No
3099,2024-01-14,24,Soltero/a,Local,89,83,8,1,18,Bajo,9800,No,Sí,Fuerte,Alta,Regulares,No,Regular,Extrovertido,Media,7,Mala,Sí,3,Pública,29,Sí,Sí
3252,2024-02-21,21,Soltero/a,Foráneo,73,58,6,0,7,Alto,7593,No,Sí,Débil,Baja,Conflictivas,No,Regular,Extrovertido,Baja,5,Buena,Sí,4,Pública,38,No,No
3551,2024-01-03,17,Unión Libre,Foráneo,78,71,4,3,20,Bajo,9648,No,Sí,Fuerte,Media,Regulares,Sí,Buena,Introvertido,Media,6,Regular,No,5,Privada,9,No,Sí
509,2024-04-10,18,Casado/a,Local,63,82,6,3,4,Bajo,9321,No,No,Moderado,Baja,Regulares,No,Mala,Extrovertido,Baja,6,Buena,No,4,Privada,-9,No,No
3457,2024-06-03,21,Casado/a,Foráneo,90,70,10,0,11,Bajo,16826,Sí,No,Débil,Media,Regulares,No,Mala,Extrovertido,Baja,5,Buena,No,1,Pública,-8,No,Sí
1921,2024-01-26,22,Unión Libre,Foráneo,59,85,9,0,14,Alto,7416,Sí,Sí,Fuerte,Alta,Conflictivas,Sí,Buena,Introvertido,Media,7,Buena,Sí,3,Pública,22,Sí,No
1952,2024-06-17,25,Soltero/a,Local,73,84,8,5,9,Bajo,4497,No,Sí,Moderado,Media,Buenas,No,Regular,Extrovertido,Media,8,Mala,Sí,3,Pública,48,No,No
246,2024-02-04,23,Casado/a,Local,71,91,4,2,6,Medio,11269,Sí,Sí,Moderado,Alta,Conflictivas,No,Mala,Extrovertido,Alta,5,Regular,No,0,Pública,40,No,No
2141,2024-06-19,21,Soltero/a,Foráneo,63,64,3,3,6,Medio,13163,No,Sí,Débil,Media,Buenas,No,Mala,Extrovertido,Alta,9,Regular,No,0,Privada,10,No,Sí
1761,2024-03-25,21,Unión Libre,Foráneo,66,87,7,3,19,Bajo,2815,Sí,No,Fuerte,Baja,Regulares,No,Mala,Extrovertido,Alta,8,Mala,No,1,Privada,31,Sí,Sí
1581,2024-04-27,18,Unión Libre,Local,76,82,3,2,13,Medio,9694,Sí,No,Débil,Alta,Regulares,Sí,Regular,Extrovertido,Alta,6,Regular,Sí,2,Pública,-2,Sí,Sí
1000,2024-01-20,21,Casado/a,Local,62,85,3,1,14,Bajo,7187,Sí,Sí,Fuerte,Alta,Buenas,No,Buena,Extrovertido,Alta,9,Regular,Sí,1,Pública,19,Sí,Sí
2634,2024-03-30,21,Unión Libre,Local,87,78,5,3,24,Medio,11856,No,Sí,Débil,Alta,Conflictivas,Sí,Mala,Introvertido,Baja,6,Regular,No,3,Pública,37,Sí,No
3051,2024-05-09,22,Casado/a,Local,83,84,0,3,15,Bajo,4036,Sí,Sí,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Baja,5,Regular,Sí,2,Pública,11,Sí,Sí
3376,2024-06-04,17,Casado/a,Local,88,90,3,1,19,Medio,-1311,No,No,Fuerte,Alta,Regulares,Sí,Mala,Extrovertido,Media,5,Regular,No,1,Pública,27,No,Sí
-782,2024-04-16,20,Unión Libre,Local,96,62,10,0,9,Medio,9378,No,No,Débil,Baja,Buenas,No,Buena,Extrovertido,Alta,8,Mala,No,3,Privada,32,Sí,No
2973,2024-03-30,19,Soltero/a,Local,90,64,3,3,18,Alto,10981,Sí,No,Moderado,Baja,Buenas,No,Regular,Introvertido,Media,6,Regular,No,4,Pública,34,Sí,No
2150,2024-03-12,22,Casado/a,Local,58,65,2,1,4,Medio,12536,Sí,Sí,Fuerte,Alta,Buenas,No,Regular,Introvertido,Baja,5,Mala,Sí,5,Privada,26,Sí,Sí
3459,2024-03-11,20,Soltero/a,Foráneo,80,76,8,3,13,Medio,8792,No,No,Moderado,Baja,Buenas,Sí,Regular,Introvertido,Alta,7,Regular,No,3,Pública,-9,No,No
5642,2024-05-31,22,Unión Libre,Local,63,87,5,2,-8,Alto,7892,No,Sí,Moderado,Media,Conflictivas,No,Mala,Introvertido,Alta,4,Mala,No,2,Privada,16,Sí,Sí
3446,2024-05-11,18,Unión Libre,Local,60,74,6,4,17,Medio,23031,No,No,Moderado,Media,Conflictivas,Sí,Regular,Introvertido,Alta,7,Buena,No,1,Pública,37,No,Sí
3987,2024-03-30,23,Unión Libre,Local,74,91,8,-1,13,Alto,17639,Sí,No,Fuerte,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,7,Regular,Sí,0,Pública,14,Sí,Sí
2808,2024-05-14,19,Unión Libre,Foráneo,80,84,7,4,10,Alto,15152,Sí,No,Débil,Media,Conflictivas,Sí,Mala,Introvertido,Baja,8,Buena,No,5,Privada,56,No,No
958,2024-01-17,22,Casado/a,Local,82,77,5,2,2,Bajo,16598,Sí,No,Débil,Baja,Conflictivas,Sí,Buena,Extrovertido,Baja,5,Mala,No,2,Pública,23,No,No
4169,2024-03-15,25,Soltero/a,Local,69,44,3,3,11,Bajo,16869,No,Sí,Fuerte,Media,Regulares,Sí,Mala,Extrovertido,Baja,6,Mala,No,2,Privada,14,No,Sí
5034,2024-04-05,18,Casado/a,Local,83,95,3,5,5,Alto,18631,No,Sí,Moderado,Media,Buenas,Sí,Regular,Extrovertido,Alta,9,Mala,Sí,5,Privada,45,No,Sí
2606,2024-05-07,20,Unión Libre,Local,81,68,4,2,11,Medio,16841,Sí,No,Moderado,Alta,Conflictivas,Sí,Mala,Extrovertido,Alta,4,Buena,Sí,0,Privada,21,Sí,Sí
1159,2024-02-16,18,Soltero/a,Local,95,50,8,1,23,Alto,15317,No,Sí,Moderado,Baja,Conflictivas,No,Regular,Extrovertido,Alta,5,Buena,Sí,2,Privada,8,No,No
3086,2024-02-03,21,Unión Libre,Foráneo,74,52,11,3,8,Alto,11956,No,No,Fuerte,Alta,Conflictivas,Sí,Mala,Introvertido,Alta,7,Regular,Sí,0,Privada,8,No,Sí
1754,2024-01-17,23,Casado/a,Local,61,94,10,0,12,Medio,17005,Sí,No,Moderado,Baja,Conflictivas,Sí,Regular,Extrovertido,Alta,7,Buena,Sí,2,Privada,8,Sí,No
3036,2024-05-11,21,Soltero/a,Foráneo,51,83,5,1,8,Alto,8270,No,Sí,Moderado,Baja,Buenas,No,Buena,Introvertido,Baja,9,Buena,No,4,Pública,7,Sí,Sí
2660,2024-06-17,19,Casado/a,Foráneo,63,76,7,3,14,Bajo,12567,Sí,Sí,Débil,Alta,Conflictivas,No,Regular,Extrovertido,Baja,6,Mala,Sí,1,Privada,37,Sí,No
3946,2024-01-15,22,Casado/a,Foráneo,73,35,8,1,20,Bajo,12125,No,Sí,Moderado,Media,Buenas,Sí,Buena,Introvertido,Alta,8,Regular,No,2,Pública,65,No,No
4078,2024-02-04,18,Soltero/a,Local,75,80,10,3,12,Medio,5939,Sí,Sí,Fuerte,Baja,Conflictivas,No,Mala,Extrovertido,Baja,8,Mala,No,4,Pública,44,Sí,Sí
3409,2024-01-21,25,Soltero/a,Foráneo,56,65,8,0,9,Alto,1517,Sí,Sí,Moderado,Baja,Regulares,Sí,Buena,Extrovertido,Baja,4,Regular,No,2,Privada,26,Sí,No
4263,2024-06-26,21,Casado/a,Local,57,100,7,1,13,Bajo,14095,No,Sí,Moderado,Baja,Conflictivas,Sí,Regular,Extrovertido,Baja,7,Regular,Sí,1,Privada,36,Sí,Sí
1070,2024-01-20,25,Casado/a,Foráneo,91,74,1,2,6,Medio,12592,Sí,Sí,Fuerte,Baja,Buenas,Sí,Buena,Extrovertido,Alta,1,Buena,No,1,Pública,25,No,Sí
917,2024-04-19,20,Soltero/a,Local,42,88,5,1,13,Alto,10282,No,Sí,Moderado,Alta,Buenas,No,Buena,Extrovertido,Baja,5,Buena,No,0,Privada,36,Sí,Sí
1386,2024-01-29,21,Casado/a,Foráneo,85,53,1,0,1,Bajo,12508,Sí,Sí,Moderado,Alta,Conflictivas,No,Buena,Introvertido,Baja,7,Mala,Sí,0,Privada,21,Sí,Sí
3488,2024-01-10,19,Casado/a,Foráneo,77,80,5,3,8,Alto,16588,Sí,Sí,Fuerte,Media,Conflictivas,Sí,Buena,Extrovertido,Media,5,Regular,No,0,Privada,28,Sí,Sí
4166,2024-04-25,19,Casado/a,Foráneo,106,65,3,2,14,Alto,9353,Sí,Sí,Débil,Alta,Regulares,No,Buena,Introvertido,Alta,10,Mala,No,1,Pública,-1,Sí,Sí
1567,2024-06-28,23,Unión Libre,Local,65,56,7,6,17,Medio,15110,Sí,No,Débil,Alta,Regulares,No,Mala,Extrovertido,Baja,8,Buena,No,3,Privada,22,Sí,Sí
2140,2024-01-11,23,Unión Libre,Foráneo,92,55,13,0,12,Medio,7607,No,No,Moderado,Baja,Regulares,Sí,Regular,Introvertido,Alta,6,Regular,No,2,Privada,23,Sí,No
3422,2024-01-24,21,Unión Libre,Local,86,60,3,3,3,Medio,13597,Sí,Sí,Moderado,Media,Conflictivas,Sí,Mala,Introvertido,Baja,6,Buena,No,3,Pública,10,No,Sí
4144,2024-02-03,19,Soltero/a,Local,37,66,4,0,6,Alto,10767,No,Sí,Fuerte,Alta,Buenas,Sí,Buena,Extrovertido,Alta,5,Mala,No,1,Pública,16,No,Sí
2608,2024-02-13,23,Soltero/a,Local,81,89,5,5,12,Medio,15243,Sí,Sí,Moderado,Alta,Buenas,No,Regular,Extrovertido,Alta,5,Buena,No,3,Pública,6,No,No
2897,2024-02-03,26,Unión Libre,Local,82,54,1,3,19,Medio,9242,No,Sí,Moderado,Media,Buenas,No,Buena,Extrovertido,Alta,5,Buena,No,2,Privada,11,Sí,Sí
-202,2024-03-31,20,Casado/a,Local,65,55,4,1,12,Medio,17199,No,Sí,Fuerte,Alta,Buenas,Sí,Regular,Extrovertido,Media,7,Buena,No,1,Privada,28,No,Sí
1608,2024-01-14,21,Soltero/a,Local,72,49,10,3,4,Bajo,12876,Sí,Sí,Débil,Baja,Regulares,Sí,Mala,Extrovertido,Baja,8,Buena,Sí,1,Privada,31,Sí,Sí
1310,2024-02-20,22,Soltero/a,Foráneo,64,92,5,1,11,Bajo,11750,Sí,No,Fuerte,Media,Regulares,No,Mala,Introvertido,Baja,5,Mala,Sí,3,Pública,31,No,Sí
2247,2024-05-20,22,Soltero/a,Foráneo,59,80,2,0,0,Bajo,7918,Sí,Sí,Fuerte,Media,Regulares,No,Buena,Introvertido,Media,6,Regular,Sí,0,Pública,22,No,Sí
5294,2024-01-26,20,Casado/a,Local,71,89,10,3,13,Medio,11082,Sí,No,Fuerte,Baja,Regulares,Sí,Buena,Extrovertido,Baja,8,Buena,No,4,Privada,45,Sí,Sí
4269,2024-06-05,20,Casado/a,Local,68,63,5,-1,0,Bajo,14086,No,No,Moderado,Alta,Buenas,Sí,Mala,Extrovertido,Baja,5,Regular,No,4,Privada,47,No,Sí
5305,2024-05-03,19,Casado/a,Local,47,62,7,1,4,Alto,16698,No,Sí,Fuerte,Media,Buenas,Sí,Regular,Extrovertido,Alta,6,Regular,No,0,Privada,29,No,Sí
1539,2024-01-24,25,Soltero/a,Local,80,88,4,1,10,Medio,13036,No,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Introvertido,Media,7,Buena,Sí,4,Pública,8,No,Sí
-136,2024-01-11,19,Soltero/a,Foráneo,72,81,3,2,19,Medio,16146,No,Sí,Moderado,Baja,Buenas,No,Regular,Extrovertido,Alta,8,Regular,Sí,0,Privada,48,No,Sí
2925,2024-04-09,24,Soltero/a,Local,80,91,8,3,10,Medio,17702,No,No,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Alta,4,Mala,Sí,3,Pública,32,Sí,Sí
2225,2024-06-14,25,Casado/a,Local,43,76,4,1,22,Alto,11904,No,Sí,Débil,Baja,Buenas,No,Regular,Introvertido,Alta,2,Regular,No,4,Pública,30,Sí,Sí
1783,2024-02-24,24,Casado/a,Foráneo,78,66,3,3,11,Alto,11964,Sí,No,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Baja,4,Regular,No,0,Privada,25,Sí,Sí
2314,2024-04-09,24,Unión Libre,Foráneo,74,97,10,2,13,Alto,17811,Sí,No,Moderado,Alta,Buenas,No,Regular,Introvertido,Media,4,Mala,Sí,2,Pública,18,No,No
4814,2024-06-23,21,Soltero/a,Local,84,72,5,2,5,Bajo,18194,No,No,Moderado,Alta,Regulares,No,Mala,Introvertido,Alta,9,Buena,Sí,2,Pública,0,Sí,Sí
3331,2024-05-19,19,Casado/a,Foráneo,72,78,7,4,8,Medio,14408,Sí,No,Fuerte,Alta,Regulares,No,Buena,Introvertido,Baja,7,Mala,No,5,Privada,11,No,No
2560,2024-06-21,22,Casado/a,Foráneo,65,85,7,1,16,Medio,9426,Sí,Sí,Fuerte,Alta,Regulares,Sí,Buena,Extrovertido,Alta,6,Regular,No,1,Privada,47,Sí,No
1105,2024-03-18,24,Casado/a,Foráneo,71,84,8,1,12,Bajo,10063,No,No,Fuerte,Baja,Buenas,No,Buena,Extrovertido,Alta,8,Regular,No,2,Privada,17,No,Sí
1334,2024-04-16,22,Soltero/a,Foráneo,62,79,8,5,8,Alto,8208,Sí,No,Moderado,Media,Buenas,No,Regular,Introvertido,Media,6,Buena,Sí,2,Privada,15,No,Sí
2078,2024-02-21,18,Unión Libre,Local,79,52,6,3,6,Alto,16171,Sí,No,Fuerte,Baja,Conflictivas,Sí,Mala,Introvertido,Alta,4,Buena,Sí,1,Privada,13,Sí,Sí
3319,2024-04-16,25,Unión Libre,Foráneo,88,72,6,1,8,Medio,14001,No,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,6,Buena,No,0,Pública,24,Sí,No
3864,2024-03-31,21,Casado/a,Foráneo,46,82,2,0,8,Alto,17056,No,No,Fuerte,Alta,Buenas,Sí,Mala,Introvertido,Baja,7,Mala,Sí,4,Privada,8,Sí,No
3547,2024-05-02,24,Casado/a,Local,51,77,10,3,10,Bajo,19876,No,Sí,Moderado,Baja,Conflictivas,Sí,Mala,Extrovertido,Media,7,Regular,No,1,Pública,32,Sí,Sí
2362,2024-05-23,24,Soltero/a,Local,71,75,5,3,8,Medio,11382,Sí,Sí,Fuerte,Media,Conflictivas,Sí,Buena,Extrovertido,Alta,7,Buena,Sí,3,Pública,46,Sí,Sí
3601,2024-04-24,18,Casado/a,Local,71,64,3,2,8,Medio,18252,Sí,No,Moderado,Baja,Regulares,Sí,Regular,Introvertido,Media,7,Regular,Sí,4,Privada,31,No,No
2205,2024-04-06,24,Unión Libre,Foráneo,70,100,4,2,14,Bajo,8546,No,Sí,Fuerte,Alta,Regulares,No,Buena,Introvertido,Baja,7,Buena,Sí,1,Privada,37,Sí,No
388,2024-03-29,19,Casado/a,Local,68,75,5,2,5,Alto,10928,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Alta,9,Mala,No,2,Privada,11,No,No
2587,2024-02-09,21,Unión Libre,Foráneo,91,88,3,3,13,Medio,837,No,No,Fuerte,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,4,Mala,No,6,Pública,42,No,Sí
2267,2024-06-20,23,Soltero/a,Local,67,88,1,1,7,Alto,14566,No,No,Moderado,Media,Conflictivas,Sí,Mala,Introvertido,Baja,6,Regular,Sí,3,Pública,33,No,Sí
