ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
1430,2024-02-02,18,Casado/a,Foráneo,60.05,54.59,1,2,8,Bajo,9008,No,No,Fuerte,Baja,Buenas,No,Mala,Extrovertido,Baja,5,Mala,Sí,1,Pública,5.16,Sí,No
1431,2024-01-15,21,Unión Libre,Local,91.73,97.69,6,0,4,Medio,7082,No,Sí,Moderado,Baja,Buenas,Sí,Buena,Introvertido,Media,4,Regular,No,3,Pública,18.82,No,No
1432,2024-04-17,22,Soltero/a,Local,78.19,85.82,10,3,10,Medio,11192,Sí,Sí,Fuerte,Baja,Buenas,Sí,Regular,Extrovertido,Alta,10,Mala,Sí,0,Pública,44.29,No,Sí
1433,2024-06-26,19,Unión Libre,Foráneo,88.12,76.13,10,1,11,Alto,7915,No,Sí,Débil,Media,Buenas,No,Regular,Introvertido,Baja,7,Mala,Sí,1,Pública,38.61,Sí,No
1434,2024-05-11,18,Unión Libre,Foráneo,83.96,71.76,10,5,19,Alto,11060,Sí,No,Débil,Baja,Regulares,No,Regular,Extrovertido,Media,8,Buena,No,0,Pública,7.59,No,No
1435,2024-05-31,25,Soltero/a,Foráneo,97.14,95.7,7,4,18,Alto,17184,Sí,Sí,Fuerte,Baja,Regulares,No,Buena,Extrovertido,Media,5,Mala,Sí,5,Privada,1.87,No,Sí
1436,2024-05-28,25,Soltero/a,Foráneo,98.86,84.76,10,1,5,Bajo,4795,Sí,Sí,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Media,6,Mala,Sí,5,Privada,23.53,No,Sí
1437,2024-01-23,23,Soltero/a,Foráneo,62.71,86.43,1,0,18,Alto,14368,No,Sí,Fuerte,Media,Conflictivas,No,Regular,Extrovertido,Baja,7,Buena,Sí,0,Privada,16.15,No,No
1438,2024-05-31,20,Soltero/a,Local,75.22,83.9,3,1,14,Medio,10504,Sí,Sí,Moderado,Alta,Buenas,No,Mala,Extrovertido,Media,9,Buena,Sí,0,Pública,30.41,No,Sí
1439,2024-01-10,18,Casado/a,Local,86.21,64.4,3,0,5,Medio,5213,Sí,No,Débil,Media,Buenas,No,Regular,Introvertido,Media,8,Buena,No,3,Privada,46.6,Sí,No
1440,2024-06-06,21,Unión Libre,Foráneo,88.73,86.85,4,5,17,Bajo,18211,Sí,No,Moderado,Baja,Buenas,No,Mala,Introvertido,Alta,8,Regular,Sí,2,Pública,46.45,Sí,Sí
1441,2024-02-20,25,Unión Libre,Foráneo,61.71,97.23,8,1,20,Alto,19898,Sí,Sí,Fuerte,Alta,Buenas,Sí,Regular,Extrovertido,Baja,9,Regular,No,5,Pública,32.43,No,Sí
1442,2024-04-10,19,Casado/a,Foráneo,97.18,63.22,8,3,3,Medio,18413,No,No,Moderado,Media,Buenas,No,Buena,Introvertido,Baja,8,Regular,No,4,Pública,22.38,Sí,Sí
1443,2024-04-06,18,Unión Libre,Local,96.66,73.37,8,2,13,Medio,4743,No,No,Débil,Alta,Conflictivas,No,Buena,Introvertido,Media,7,Regular,No,1,Privada,31.25,Sí,No
1444,2024-06-04,23,Unión Libre,Local,75.19,79.57,5,4,14,Alto,9103,Sí,No,Débil,Media,Regulares,Sí,Mala,Introvertido,Alta,9,Mala,Sí,4,Pública,33.63,No,No
1445,2024-03-22,22,Casado/a,Foráneo,56.62,90.43,4,0,1,Bajo,5770,Sí,Sí,Fuerte,Baja,Conflictivas,Sí,Buena,Introvertido,Media,7,Regular,No,5,Privada,46.93,No,Sí
1446,2024-04-11,25,Casado/a,Local,59.14,89.92,4,5,9,Medio,3526,Sí,No,Débil,Baja,Buenas,Sí,Buena,Extrovertido,Media,9,Buena,No,2,Pública,41.88,No,Sí
1447,2024-04-24,24,Unión Libre,Local,68.01,71.55,7,5,2,Bajo,9716,No,Sí,Moderado,Media,Regulares,Sí,Regular,Introvertido,Baja,4,Buena,No,1,Privada,8.22,Sí,Sí
1448,2024-03-07,18,Casado/a,Foráneo,53.41,69.81,9,5,5,Medio,16715,No,Sí,Fuerte,Baja,Conflictivas,No,Buena,Extrovertido,Alta,7,Regular,Sí,5,Pública,24.43,No,No
1449,2024-02-04,23,Soltero/a,Local,62.7,91.43,9,4,4,Bajo,11940,Sí,Sí,Moderado,Baja,Conflictivas,Sí,Mala,Introvertido,Baja,7,Regular,Sí,5,Pública,21.66,No,No
1450,2024-02-14,21,Casado/a,Foráneo,58.93,67.51,6,2,20,Alto,18584,No,No,Fuerte,Alta,Conflictivas,No,Buena,Introvertido,Alta,5,Regular,Sí,1,Privada,34.35,Sí,No
1451,2024-05-07,22,Unión Libre,Foráneo,70.57,66.25,10,5,13,Alto,16497,No,No,Fuerte,Alta,Conflictivas,Sí,Buena,Introvertido,Baja,5,Regular,Sí,3,Pública,33.32,Sí,No
1452,2024-01-23,23,Soltero/a,Foráneo,57.99,91.47,3,1,9,Bajo,12929,No,Sí,Débil,Baja,Regulares,Sí,Buena,Introvertido,Media,5,Buena,No,4,Privada,29.72,Sí,No
1453,2024-04-28,22,Casado/a,Foráneo,57.06,91.21,9,0,12,Alto,19549,Sí,No,Moderado,Alta,Regulares,Sí,Buena,Extrovertido,Media,7,Buena,No,0,Privada,36.68,Sí,No
1454,2024-05-22,19,Soltero/a,Local,77.11,89.6,2,3,19,Medio,7806,No,Sí,Débil,Media,Conflictivas,Sí,Mala,Introvertido,Media,8,Buena,No,1,Privada,22.35,No,No
1455,2024-04-08,20,Unión Libre,Local,74.91,74.61,5,4,11,Alto,9319,No,Sí,Fuerte,Baja,Regulares,Sí,Mala,Extrovertido,Alta,6,Regular,Sí,0,Privada,10.26,Sí,Sí
1456,2024-01-03,19,Casado/a,Local,82.75,64.42,10,5,4,Bajo,13250,No,Sí,Moderado,Baja,Regulares,No,Mala,Introvertido,Media,5,Mala,Sí,4,Privada,29.86,No,No
1457,2024-02-15,23,Soltero/a,Foráneo,93.1,95.2,1,1,3,Medio,19807,No,Sí,Débil,Alta,Buenas,No,Mala,Extrovertido,Alta,9,Mala,Sí,5,Pública,14.77,No,No
1458,2024-04-06,18,Soltero/a,Foráneo,85.61,79.53,6,1,7,Bajo,19248,Sí,No,Moderado,Alta,Regulares,Sí,Regular,Introvertido,Baja,6,Buena,No,5,Privada,37.1,No,No
1459,2024-03-27,23,Soltero/a,Local,78.59,73.58,3,0,19,Bajo,11066,Sí,Sí,Fuerte,Alta,Buenas,No,Buena,Extrovertido,Media,10,Buena,Sí,4,Pública,10.14,Sí,Sí
1460,2024-04-02,18,Soltero/a,Foráneo,58.35,96.29,9,4,18,Medio,13418,Sí,No,Moderado,Baja,Conflictivas,No,Mala,Introvertido,Alta,7,Mala,No,3,Pública,6.14,Sí,Sí
1461,2024-06-10,25,Soltero/a,Foráneo,89.09,91.08,5,1,3,Alto,15744,No,No,Débil,Media,Buenas,Sí,Mala,Extrovertido,Baja,9,Mala,Sí,5,Pública,49.14,No,Sí
1462,2024-03-21,25,Soltero/a,Local,54.97,82.64,3,2,19,Medio,19856,Sí,No,Débil,Baja,Buenas,No,Mala,Introvertido,Baja,10,Mala,Sí,5,Privada,49.62,Sí,No
1463,2024-06-30,20,Unión Libre,Local,94.91,85.27,6,0,16,Medio,18632,Sí,No,Débil,Alta,Buenas,No,Regular,Introvertido,Baja,7,Regular,No,1,Pública,25.36,No,Sí
1464,2024-04-05,24,Unión Libre,Foráneo,94.65,58.99,9,0,12,Bajo,8994,No,No,Fuerte,Baja,Conflictivas,Sí,Buena,Introvertido,Media,10,Buena,Sí,5,Pública,34.55,Sí,No
1465,2024-02-12,21,Casado/a,Local,50.54,60.68,6,4,6,Bajo,10397,No,No,Débil,Baja,Buenas,No,Mala,Introvertido,Alta,6,Regular,Sí,5,Privada,20.99,Sí,Sí
1466,2024-02-23,21,Unión Libre,Foráneo,52.66,61.64,10,2,5,Alto,9829,Sí,No,Fuerte,Baja,Buenas,Sí,Regular,Extrovertido,Alta,7,Regular,Sí,2,Pública,2.5,No,No
1467,2024-05-18,21,Casado/a,Local,66.7,88.22,1,3,16,Bajo,12720,Sí,Sí,Fuerte,Baja,Regulares,No,Mala,Introvertido,Alta,7,Mala,Sí,1,Privada,15.5,No,Sí
1468,2024-01-05,21,Casado/a,Local,60.33,72.39,4,5,14,Bajo,13815,No,No,Débil,Baja,Regulares,Sí,Mala,Extrovertido,Baja,8,Regular,Sí,0,Privada,32.53,Sí,No
1469,2024-03-03,21,Unión Libre,Local,78.22,56.72,2,0,12,Medio,4448,No,No,Débil,Baja,Regulares,Sí,Mala,Extrovertido,Media,9,Regular,Sí,2,Privada,15.11,No,Sí
1470,2024-05-05,24,Unión Libre,Local,92.99,98.67,9,0,11,Alto,16154,No,No,Fuerte,Media,Regulares,Sí,Buena,Extrovertido,Media,10,Regular,Sí,3,Pública,34.66,No,Sí
1471,2024-03-07,25,Unión Libre,Local,91.75,86.67,4,3,13,Alto,18179,Sí,Sí,Moderado,Media,Regulares,No,Buena,Extrovertido,Media,5,Mala,Sí,0,Pública,46.18,Sí,Sí
1472,2024-03-11,18,Casado/a,Foráneo,90.18,93.85,1,1,17,Bajo,19191,Sí,No,Fuerte,Media,Buenas,Sí,Regular,Introvertido,Alta,9,Mala,No,5,Pública,26.74,No,Sí
1473,2024-01-07,22,Casado/a,Foráneo,94.05,91.23,2,3,8,Alto,8177,No,No,Moderado,Media,Buenas,No,Regular,Introvertido,Baja,4,Regular,No,3,Privada,43.99,Sí,No
1474,2024-05-19,18,Unión Libre,Foráneo,78.91,80.7,5,4,12,Bajo,7826,No,No,Débil,Media,Conflictivas,No,Regular,Introvertido,Baja,4,Buena,Sí,3,Privada,7.78,No,Sí
1475,2024-02-03,21,Unión Libre,Foráneo,90.97,60.47,9,4,3,Bajo,19035,No,Sí,Débil,Baja,Regulares,No,Regular,Introvertido,Baja,6,Buena,Sí,4,Pública,31.51,No,Sí
1476,2024-06-16,23,Unión Libre,Foráneo,64.93,53.44,6,4,12,Bajo,3993,No,No,Moderado,Media,Regulares,No,Regular,Introvertido,Baja,8,Mala,No,4,Pública,14.9,No,No
1477,2024-05-01,18,Soltero/a,Local,77.03,71.49,1,1,12,Bajo,6142,No,Sí,Débil,Alta,Conflictivas,No,Mala,Extrovertido,Media,6,Mala,Sí,3,Pública,22.93,No,Sí
1478,2024-05-09,19,Unión Libre,Local,69.45,91.2,4,2,7,Alto,5054,No,No,Fuerte,Media,Regulares,No,Mala,Extrovertido,Baja,5,Buena,No,4,Pública,44.01,No,Sí
1479,2024-02-03,19,Unión Libre,Foráneo,78.73,80.39,2,4,5,Bajo,5194,No,No,Moderado,Alta,Regulares,Sí,Buena,Extrovertido,Baja,6,Mala,Sí,2,Privada,43.13,Sí,No
1480,2024-06-21,20,Soltero/a,Foráneo,86.63,91.66,7,3,17,Bajo,14679,Sí,No,Débil,Alta,Regulares,No,Mala,Extrovertido,Alta,6,Mala,Sí,5,Privada,2.94,Sí,Sí
1481,2024-06-15,20,Soltero/a,Local,82.37,74.86,10,0,16,Bajo,10733,Sí,No,Fuerte,Media,Regulares,Sí,Mala,Introvertido,Media,6,Regular,No,1,Pública,35.83,Sí,Sí
1482,2024-02-09,19,Soltero/a,Foráneo,96.62,55.99,2,4,6,Alto,3364,Sí,No,Débil,Alta,Regulares,No,Buena,Extrovertido,Baja,8,Regular,No,0,Pública,34.42,No,Sí
1483,2024-06-30,22,Unión Libre,Local,53.09,55.23,1,5,13,Medio,15690,No,No,Débil,Alta,Buenas,No,Regular,Extrovertido,Alta,6,Mala,Sí,4,Pública,8.56,Sí,Sí
1484,2024-04-21,18,Casado/a,Foráneo,73.87,89.8,10,3,11,Bajo,10595,Sí,No,Débil,Alta,Conflictivas,No,Mala,Introvertido,Alta,7,Regular,No,4,Pública,47.29,Sí,Sí
1485,2024-04-03,23,Soltero/a,Foráneo,65.63,96.61,3,5,11,Alto,19764,No,Sí,Moderado,Media,Buenas,No,Mala,Introvertido,Media,10,Buena,Sí,2,Privada,21.21,Sí,No
1486,2024-02-24,24,Unión Libre,Foráneo,68.83,80.66,9,2,8,Bajo,9826,No,No,Débil,Baja,Regulares,Sí,Buena,Extrovertido,Media,7,Buena,No,5,Pública,11.01,No,No
1487,2024-01-27,19,Soltero/a,Local,96.08,55.12,1,5,4,Alto,4695,Sí,No,Fuerte,Alta,Buenas,Sí,Buena,Introvertido,Baja,5,Regular,No,4,Privada,36.17,No,No
1488,2024-05-18,18,Casado/a,Local,88.7,68.87,9,5,15,Medio,16726,No,No,Moderado,Alta,Conflictivas,No,Buena,Introvertido,Baja,9,Regular,Sí,5,Pública,19.55,No,Sí
1489,2024-01-15,18,Soltero/a,Foráneo,92.45,66.82,1,1,5,Alto,10557,No,Sí,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Baja,7,Regular,No,0,Pública,12.34,No,No
1490,2024-05-17,18,Soltero/a,Local,98.69,73.99,6,2,11,Medio,16125,Sí,Sí,Fuerte,Alta,Regulares,Sí,Mala,Extrovertido,Media,5,Mala,Sí,2,Pública,36.26,No,No
1491,2024-06-23,23,Unión Libre,Foráneo,87.97,95.69,9,3,3,Bajo,16851,No,Sí,Moderado,Alta,Regulares,No,Regular,Extrovertido,Alta,10,Regular,No,3,Privada,6.28,Sí,No
1492,2024-02-24,19,Soltero/a,Foráneo,55.52,66.61,8,1,4,Alto,10714,Sí,No,Moderado,Alta,Conflictivas,Sí,Mala,Extrovertido,Media,5,Buena,Sí,0,Privada,31.85,Sí,Sí
1493,2024-06-08,20,Casado/a,Foráneo,77.51,82.39,1,1,1,Alto,18575,Sí,No,Débil,Baja,Conflictivas,Sí,Regular,Extrovertido,Alta,5,Buena,Sí,3,Pública,17.55,Sí,Sí
1494,2024-02-11,21,Casado/a,Foráneo,63.7,86.42,2,4,13,Bajo,7544,No,No,Fuerte,Alta,Buenas,No,Buena,Introvertido,Baja,8,Mala,Sí,0,Privada,11.85,Sí,No
1495,2024-05-28,18,Unión Libre,Local,84.98,85.0,6,0,8,Bajo,17614,No,Sí,Fuerte,Baja,Buenas,No,Regular,Extrovertido,Media,7,Mala,Sí,0,Privada,28.83,Sí,Sí
1496,2024-02-22,24,Soltero/a,Foráneo,90.72,64.84,2,0,1,Medio,7367,Sí,Sí,Fuerte,Media,Regulares,No,Buena,Extrovertido,Alta,6,Mala,Sí,4,Pública,16.35,Sí,Sí
1497,2024-05-14,20,Soltero/a,Foráneo,91.66,92.67,1,0,1,Medio,17708,Sí,No,Débil,Baja,Buenas,Sí,Regular,Introvertido,Alta,7,Mala,No,5,Privada,5.13,No,No
1498,2024-06-19,19,Unión Libre,Foráneo,96.78,51.07,5,0,10,Bajo,19777,Sí,No,Moderado,Baja,Regulares,No,Mala,Introvertido,Baja,7,Regular,No,3,Pública,30.19,Sí,No
1499,2024-03-04,21,Soltero/a,Foráneo,79.05,74.97,3,3,19,Alto,7693,No,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Extrovertido,Alta,4,Buena,Sí,1,Pública,32.4,No,Sí
1500,2024-04-08,25,Unión Libre,Local,87.97,87.0,8,2,19,Alto,19186,No,No,Fuerte,Baja,Buenas,No,Mala,Extrovertido,Alta,10,Mala,Sí,3,Privada,48.38,Sí,No
1501,2024-03-17,24,Unión Libre,Local,78.02,54.18,2,4,10,Alto,4878,No,No,Moderado,Alta,Buenas,No,Buena,Extrovertido,Baja,10,Buena,No,1,Privada,31.64,Sí,No
1502,2024-03-17,25,Casado/a,Local,78.01,56.41,4,4,13,Medio,17136,No,No,Débil,Media,Buenas,Sí,Mala,Extrovertido,Baja,9,Regular,Sí,1,Pública,45.16,No,Sí
1503,2024-05-12,25,Unión Libre,Foráneo,86.16,66.43,5,0,7,Alto,18796,No,Sí,Moderado,Media,Buenas,No,Regular,Introvertido,Media,4,Regular,Sí,0,Pública,13.08,No,No
1504,2024-03-30,18,Casado/a,Local,80.63,98.3,4,0,3,Bajo,15413,No,Sí,Fuerte,Alta,Buenas,Sí,Mala,Extrovertido,Alta,7,Buena,Sí,1,Pública,26.23,Sí,Sí
1505,2024-02-12,19,Casado/a,Foráneo,93.56,52.84,2,5,13,Alto,13401,No,No,Moderado,Baja,Buenas,Sí,Buena,Extrovertido,Baja,10,Regular,Sí,1,Pública,42.29,Sí,No
1506,2024-03-29,20,Unión Libre,Foráneo,62.92,79.11,8,0,8,Bajo,10504,Sí,Sí,Moderado,Alta,Regulares,Sí,Regular,Extrovertido,Baja,8,Regular,No,4,Pública,47.55,Sí,Sí
1507,2024-05-09,25,Soltero/a,Foráneo,50.91,67.03,10,2,6,Alto,6614,Sí,Sí,Débil,Media,Regulares,No,Mala,Extrovertido,Baja,10,Buena,Sí,3,Privada,46.38,Sí,Sí
1508,2024-01-17,25,Unión Libre,Foráneo,69.24,95.81,1,0,6,Bajo,12161,Sí,No,Débil,Baja,Regulares,Sí,Buena,Extrovertido,Media,4,Regular,Sí,0,Privada,31.2,Sí,Sí
1509,2024-06-29,21,Unión Libre,Local,65.44,51.18,9,4,17,Alto,16009,Sí,Sí,Fuerte,Baja,Regulares,No,Buena,Introvertido,Alta,5,Mala,No,1,Pública,23.64,Sí,Sí
1510,2024-02-04,20,Unión Libre,Foráneo,91.29,61.64,9,5,20,Bajo,14636,Sí,Sí,Fuerte,Media,Regulares,Sí,Buena,Introvertido,Alta,7,Regular,No,3,Privada,41.53,Sí,Sí
1511,2024-04-09,20,Unión Libre,Local,58.42,72.28,1,2,7,Medio,5611,No,Sí,Moderado,Media,Conflictivas,No,Regular,Introvertido,Alta,4,Regular,No,2,Pública,7.13,No,Sí
1512,2024-05-04,22,Casado/a,Foráneo,99.37,52.03,8,0,15,Alto,18676,Sí,Sí,Débil,Baja,Conflictivas,No,Regular,Extrovertido,Media,5,Regular,Sí,4,Pública,4.81,No,No
1513,2024-03-15,21,Casado/a,Local,59.59,56.1,5,0,9,Alto,14787,Sí,Sí,Fuerte,Baja,Buenas,Sí,Buena,Introvertido,Media,10,Buena,Sí,5,Privada,5.39,No,Sí
1514,2024-03-13,23,Casado/a,Local,61.61,87.47,3,1,15,Medio,12309,No,No,Débil,Baja,Buenas,No,Mala,Extrovertido,Alta,6,Regular,Sí,4,Privada,36.7,Sí,Sí
1515,2024-02-12,25,Soltero/a,Foráneo,82.57,82.84,1,0,8,Medio,17042,Sí,Sí,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Media,4,Buena,No,1,Privada,27.83,Sí,No
1516,2024-02-09,20,Casado/a,Local,91.63,90.32,3,3,8,Medio,18021,No,Sí,Moderado,Baja,Conflictivas,Sí,Buena,Introvertido,Media,6,Buena,No,5,Privada,17.03,No,Sí
1517,2024-01-22,25,Soltero/a,Foráneo,91.47,54.22,4,0,17,Alto,15359,No,No,Fuerte,Baja,Conflictivas,No,Buena,Extrovertido,Baja,4,Regular,No,2,Pública,40.92,No,No
1518,2024-02-16,25,Unión Libre,Foráneo,70.85,86.54,8,4,7,Alto,13075,Sí,No,Moderado,Media,Buenas,No,Buena,Introvertido,Alta,7,Regular,No,5,Pública,27.81,Sí,No
1519,2024-06-06,22,Soltero/a,Foráneo,62.38,85.49,5,4,5,Medio,3737,Sí,No,Débil,Baja,Buenas,No,Buena,Extrovertido,Alta,9,Regular,No,3,Pública,23.81,No,Sí
1520,2024-01-17,23,Casado/a,Foráneo,79.9,97.59,4,3,20,Bajo,5809,Sí,Sí,Moderado,Media,Buenas,Sí,Regular,Extrovertido,Baja,5,Buena,No,5,Pública,23.52,No,Sí
1521,2024-01-17,18,Casado/a,Local,78.74,61.61,1,5,20,Alto,14861,Sí,No,Moderado,Alta,Buenas,No,Buena,Introvertido,Alta,4,Regular,Sí,0,Pública,28.6,Sí,Sí
1522,2024-01-30,23,Soltero/a,Local,72.59,89.15,2,3,7,Bajo,19450,Sí,No,Moderado,Alta,Regulares,No,Buena,Introvertido,Baja,6,Mala,Sí,3,Pública,33.17,No,Sí
1523,2024-03-12,22,Unión Libre,Local,62.9,69.2,2,4,20,Medio,3584,Sí,Sí,Moderado,Baja,Regulares,Sí,Mala,Extrovertido,Media,8,Buena,No,2,Pública,22.22,No,No
1524,2024-01-17,23,Unión Libre,Foráneo,62.35,56.69,9,1,16,Bajo,14788,Sí,No,Fuerte,Media,Regulares,Sí,Regular,Extrovertido,Alta,8,Buena,Sí,4,Pública,10.07,Sí,No
1525,2024-01-03,22,Soltero/a,Local,90.9,79.75,8,0,6,Bajo,3335,No,Sí,Fuerte,Media,Conflictivas,No,Regular,Extrovertido,Media,10,Buena,No,3,Privada,12.55,Sí,No
1526,2024-05-17,22,Soltero/a,Local,50.55,81.87,2,3,6,Alto,5377,No,No,Fuerte,Media,Conflictivas,Sí,Mala,Introvertido,Media,4,Buena,No,0,Privada,2.15,Sí,Sí
1527,2024-01-10,23,Unión Libre,Local,97.44,57.11,5,1,2,Medio,12210,No,No,Fuerte,Media,Buenas,No,Mala,Extrovertido,Media,9,Buena,No,2,Privada,30.93,Sí,No
1528,2024-05-31,24,Casado/a,Local,99.39,84.81,7,3,19,Alto,15587,Sí,No,Moderado,Media,Regulares,No,Buena,Introvertido,Alta,7,Buena,No,5,Privada,39.23,No,Sí
1529,2024-05-28,20,Casado/a,Local,84.46,78.66,6,1,5,Bajo,3473,Sí,Sí,Moderado,Media,Regulares,Sí,Buena,Extrovertido,Media,5,Buena,Sí,3,Privada,2.79,Sí,Sí
1530,2024-03-13,18,Unión Libre,Local,99.95,97.78,7,5,6,Alto,19179,No,Sí,Fuerte,Baja,Buenas,Sí,Mala,Introvertido,Alta,7,Mala,Sí,0,Privada,31.95,No,No
1531,2024-06-03,22,Soltero/a,Foráneo,77.47,99.93,7,0,6,Medio,15481,No,Sí,Fuerte,Alta,Regulares,No,Regular,Introvertido,Media,8,Buena,No,2,Pública,30.17,Sí,Sí
1532,2024-03-11,18,Casado/a,Local,72.76,79.63,3,5,3,Medio,8860,No,No,Moderado,Baja,Conflictivas,Sí,Regular,Extrovertido,Baja,9,Regular,No,4,Pública,33.79,Sí,No
1533,2024-01-27,24,Casado/a,Local,86.29,90.34,5,3,5,Alto,6800,No,No,Débil,Media,Buenas,No,Buena,Extrovertido,Alta,6,Mala,No,0,Privada,37.12,Sí,No
1534,2024-05-26,24,Casado/a,Foráneo,88.44,94.5,5,2,4,Alto,18517,No,No,Fuerte,Baja,Regulares,Sí,Buena,Extrovertido,Baja,7,Mala,Sí,3,Privada,8.44,Sí,No
1535,2024-02-08,22,Casado/a,Foráneo,76.52,89.07,5,3,5,Bajo,6290,No,Sí,Débil,Baja,Regulares,Sí,Buena,Introvertido,Alta,6,Regular,Sí,5,Pública,44.22,No,No
1536,2024-01-14,24,Casado/a,Local,86.74,58.51,9,5,1,Medio,10356,Sí,Sí,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Media,8,Buena,No,1,Privada,16.85,Sí,Sí
1537,2024-03-09,20,Soltero/a,Foráneo,72.2,73.51,10,2,20,Alto,3132,No,Sí,Moderado,Baja,Buenas,Sí,Regular,Extrovertido,Baja,10,Regular,Sí,1,Pública,47.99,No,No
1538,2024-06-02,18,Soltero/a,Local,63.56,84.82,2,0,3,Alto,11161,No,Sí,Moderado,Media,Buenas,Sí,Mala,Extrovertido,Alta,4,Mala,Sí,1,Privada,18.74,Sí,No
1539,2024-06-16,24,Unión Libre,Local,68.89,85.35,8,1,20,Alto,19743,Sí,Sí,Moderado,Baja,Regulares,Sí,Mala,Extrovertido,Baja,6,Mala,No,4,Pública,43.37,Sí,Sí
1540,2024-06-22,23,Casado/a,Foráneo,87.8,97.98,9,2,8,Bajo,10553,Sí,No,Fuerte,Baja,Buenas,No,Regular,Extrovertido,Media,7,Regular,No,5,Privada,25.6,No,No
1541,2024-03-03,24,Unión Libre,Foráneo,92.88,97.24,7,0,2,Bajo,14123,Sí,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Introvertido,Media,9,Buena,Sí,2,Pública,40.35,No,Sí
1542,2024-02-07,24,Soltero/a,Foráneo,76.02,94.51,6,1,17,Alto,15385,No,No,Débil,Media,Regulares,Sí,Regular,Extrovertido,Alta,5,Regular,Sí,4,Privada,41.13,No,Sí
1543,2024-04-16,25,Soltero/a,Local,85.73,91.2,2,4,5,Medio,9108,No,No,Moderado,Baja,Regulares,Sí,Mala,Extrovertido,Alta,7,Mala,Sí,1,Privada,42.47,Sí,Sí
1544,2024-01-28,24,Soltero/a,Local,74.77,89.78,10,0,12,Medio,15509,Sí,No,Moderado,Media,Regulares,Sí,Mala,Extrovertido,Baja,10,Regular,No,2,Pública,47.1,Sí,No
1545,2024-01-09,25,Casado/a,Local,59.27,96.67,2,0,14,Medio,19421,No,Sí,Fuerte,Baja,Regulares,Sí,Mala,Extrovertido,Baja,6,Mala,No,0,Pública,39.88,No,Sí
1546,2024-03-10,19,Soltero/a,Local,69.23,53.78,2,0,16,Bajo,19810,Sí,Sí,Moderado,Baja,Regulares,No,Buena,Introvertido,Alta,5,Buena,Sí,3,Pública,34.09,No,Sí
1547,2024-06-10,21,Soltero/a,Foráneo,73.37,75.31,4,5,17,Bajo,19584,No,No,Fuerte,Baja,Regulares,No,Buena,Introvertido,Media,5,Regular,No,0,Pública,32.76,Sí,No
1548,2024-03-12,24,Unión Libre,Foráneo,98.17,89.62,3,2,17,Alto,10098,Sí,No,Débil,Alta,Conflictivas,Sí,Regular,Introvertido,Alta,9,Mala,Sí,0,Privada,38.88,No,No
1549,2024-03-27,22,Soltero/a,Foráneo,76.52,83.86,4,5,17,Bajo,14410,No,No,Débil,Baja,Conflictivas,Sí,Mala,Extrovertido,Baja,5,Mala,No,2,Pública,45.66,Sí,No
1550,2024-05-08,24,Soltero/a,Foráneo,82.26,69.18,4,2,3,Alto,14144,No,No,Débil,Baja,Buenas,Sí,Regular,Extrovertido,Alta,8,Mala,No,2,Privada,36.39,Sí,Sí
1551,2024-01-24,23,Unión Libre,Foráneo,85.64,85.46,4,4,4,Medio,4618,Sí,Sí,Moderado,Alta,Buenas,No,Regular,Extrovertido,Media,10,Regular,Sí,4,Pública,49.94,Sí,No
1552,2024-05-03,20,Unión Libre,Local,88.35,51.91,7,4,1,Alto,8624,Sí,No,Moderado,Alta,Regulares,Sí,Buena,Introvertido,Media,5,Mala,Sí,4,Privada,31.97,No,No
1553,2024-04-21,18,Soltero/a,Foráneo,88.58,65.32,10,3,4,Medio,3062,No,No,Débil,Baja,Regulares,Sí,Regular,Extrovertido,Alta,10,Buena,No,4,Privada,25.65,No,No
1554,2024-04-06,18,Soltero/a,Foráneo,61.64,95.92,4,3,8,Bajo,5310,No,No,Fuerte,Media,Buenas,No,Mala,Extrovertido,Baja,7,Mala,No,3,Privada,29.4,No,No
1555,2024-01-19,23,Unión Libre,Foráneo,67.1,80.58,4,3,8,Medio,15198,No,Sí,Fuerte,Media,Regulares,No,Mala,Extrovertido,Baja,8,Regular,Sí,0,Pública,3.03,Sí,Sí
1556,2024-02-16,22,Soltero/a,Foráneo,83.01,64.81,8,2,14,Alto,17167,Sí,No,Fuerte,Baja,Buenas,Sí,Buena,Introvertido,Baja,5,Regular,Sí,0,Pública,47.46,No,No
